from,to,time
1175,2774,28
1175,2767,28
1176,2777,118
1176,2774,88
1176,2767,88
15805,19226,72
15805,19227,36
15805,19636,26
15805,3468,402
15805,3362,398
15805,20735,398
15805,3469,398
15805,3521,36
15805,3359,54
15805,10790,55
15805,3467,36
15805,19635,36
15805,10863,55
15805,11770,52
15805,20672,387
15805,3520,16
15805,10862,46
15805,3412,54
15805,3413,36
15805,3414,402
15805,11769,72
15805,3619,46
15805,471,194
15805,3361,402
15805,20671,34
15805,3360,36
15805,20736,36
15805,3466,54
15805,364,194
15805,3415,398
15805,7911,46
15805,5421,36
15805,5422,65
15805,10789,46
15805,11345,46
15805,11374,52
1179,2786,60
1180,2768,60
1180,2775,60
15808,604,352
15808,4533,70
15808,10801,140
15808,10802,73
15808,3230,62
15808,3231,100
15808,10869,73
15808,3293,62
15808,3172,62
15808,3173,100
15808,3626,140
15808,192,352
15808,7914,140
15808,14584,70
15808,14585,81
15808,11342,73
15808,10868,140
15808,11377,124
26509,2058,35
26509,2470,35
26509,2463,70
26509,2016,35
26509,2108,35
15810,3628,94
15810,7916,94
15810,14589,47
15810,10805,94
15810,10806,27
15810,10872,94
15810,10873,27
15811,10874,61
15811,10875,24
15811,3629,61
15811,14591,90
15811,7917,61
15811,10807,61
15811,10808,24
15812,10810,134
15812,14641,100
15812,14593,137
15812,10877,134
1184,13718,80
1184,13777,83
1184,18082,83
1184,18083,80
1185,18085,53
1185,26406,111
1185,13778,49
1185,18140,111
1185,13717,53
1185,18084,49
1186,18085,58
1186,26406,135
1186,13778,66
1186,18140,135
1186,13717,58
1186,18084,66
15820,603,234
15820,3191,46
15820,3192,52
15820,3316,56
15820,3317,90
15820,3315,115
15820,191,234
15820,3142,88
15820,3143,56
15820,3144,90
15820,3303,46
15820,3118,107
15820,3119,56
15820,3120,90
15820,3249,46
15820,3250,52
1193,26347,56
1193,26348,6
15823,22236,116
15824,22237,97
1197,229,312
1197,576,312
1197,2781,128
1197,17525,82
1197,2790,128
1197,17374,97
1197,17373,82
1197,17524,97
1198,2791,112
1198,2763,112
1198,2771,112
1198,4813,112
3358,3147,12
5241,11392,123
2219,2465,17
25105,14394,396
25105,18135,344
25105,14326,344
25105,7059,396
25105,7060,442
25105,14327,416
25105,14393,82
25105,8700,26
25105,8701,40
25105,11738,344
25105,14247,344
25105,26401,344
25105,7390,304
25105,7391,327
26516,2019,22
26516,2111,22
26516,2061,22
26516,2474,22
26516,2475,44
1518,1482,288
1518,1481,144
1518,1209,144
7574,6192,135
7574,25519,76
7574,7643,137
7574,6214,76
7574,15143,135
7574,7642,125
7574,6172,76
7574,26180,76
8101,7358,57
8101,25385,38
8101,113,257
8101,25386,82
8101,25383,19
8101,7436,39
8101,7437,52
8101,7357,41
8101,714,257
25109,14472,53
25109,17028,53
19342,11438,308
19342,11475,67
19342,11476,119
19342,11477,69
19342,11479,308
19342,16593,67
19342,7622,48
19342,7623,48
19342,11553,242
19342,741,684
19342,6321,45
19342,10970,95
19342,10971,95
19342,9153,140
19342,239,470
19342,25546,67
19342,14313,927
19342,750,204
19342,14315,95
19342,14316,95
19342,13794,69
19342,5535,153
19342,13793,67
19342,586,470
19342,14317,153
19342,81,684
19342,11439,214
19342,12017,78
19342,13795,324
19342,5532,174
19342,5533,203
19342,5534,78
19342,6322,45
19342,90,204
19342,11440,119
22096,23366,9
1519,1208,144
1519,1482,144
1519,1481,288
25111,17028,196
25111,16989,14
25111,16990,14
25111,8696,116
25111,14395,64
25111,14396,64
25111,1037,54
25111,1038,77
25111,8697,101
25111,16878,23
25111,16879,23
25111,14473,64
10395,10474,109
2096,12906,36
15841,6559,73
2220,2467,56
25797,12976,46
25797,12977,46
25797,21909,12
25797,21910,12
25797,25287,12
25797,13277,30
25797,13278,30
25797,13678,37
25797,21800,12
25797,21961,12
25797,21962,12
25797,21869,21
25797,21870,21
25797,13657,30
25797,13690,37
25116,17334,407
25116,17336,326
25116,17337,270
25116,2692,270
25116,8692,219
25116,8693,225
25116,2693,326
25116,8648,135
25116,25050,407
25116,25051,476
25116,25052,326
25116,25053,270
25116,2748,326
21275,6650,26
25117,8647,125
25117,8655,136
2097,12907,36
5255,1346,58
5255,1345,29
5255,11385,29
25119,17334,137
25119,17335,206
25119,17336,57
25119,17337,90
25119,25053,90
25119,2693,57
25119,8693,45
25119,2695,137
25119,2692,90
25119,8648,135
25119,25050,137
25119,25051,206
25119,25052,57
25119,8692,55
25119,8653,133
25119,2694,260
25119,2747,137
25119,2748,57
26511,2056,56
26511,2465,142
26511,2014,56
26511,2106,56
26511,2466,56
26511,2467,112
23602,8523,46
23602,716,318
23602,22968,50
23602,8580,100
23602,115,318
25120,17334,69
25120,17335,138
25120,17336,195
25120,17337,206
25120,2692,260
25120,2693,223
25120,2694,142
25120,2695,69
25120,8649,71
25120,25051,138
25120,25052,195
25120,25053,206
25120,8653,127
25120,25050,69
25120,2747,69
25120,2748,223
1741,606,211
1741,23976,136
1741,23977,143
1741,23978,85
1741,23979,43
1741,23980,95
1741,23981,15
1741,23982,232
1741,23880,93
1741,23945,23
1741,2641,136
1741,2642,92
1741,2643,15
1741,2644,232
1741,23942,136
1741,23943,143
1741,23944,88
1741,23881,9
1741,194,211
1741,2670,136
1741,2671,92
1741,2672,15
1741,2673,232
1741,23983,221
25121,17334,108
25121,17335,69
25121,17336,126
25121,17337,137
25121,2692,137
25121,2693,126
25121,2694,69
25121,2695,108
25121,8649,54
25121,25051,69
25121,25052,126
25121,25053,137
25121,8653,63
25121,25050,108
25121,2747,108
25121,2748,126
748,6268,253
748,6269,247
748,15735,200
748,4572,215
748,7622,187
748,7624,336
748,8366,349
748,5683,226
748,26274,241
748,6294,247
748,15689,338
748,5703,249
748,11438,320
748,11439,254
748,81,480
748,5532,214
748,5533,215
748,6321,186
748,5535,252
748,6323,336
748,6324,338
748,11440,227
748,24877,226
748,25585,348
748,16591,254
748,16593,226
748,4639,215
748,5107,214
748,25544,254
748,7623,187
748,5108,254
748,7625,338
748,11479,320
748,5534,225
748,239,482
748,6322,186
748,14313,563
748,5109,252
748,14315,210
748,14316,210
748,14317,252
748,20108,241
748,20109,235
748,13793,226
748,16623,348
748,14009,193
748,14010,193
748,14011,254
748,14012,252
748,9154,336
748,7976,338
748,15686,214
748,15687,205
748,15688,336
748,8367,252
748,8762,318
748,11475,226
748,11476,227
748,11477,235
748,11478,348
748,5150,225
748,25543,349
748,741,480
748,6409,349
748,6410,254
748,6412,226
748,11886,226
748,749,253
748,750,108
748,26273,226
748,8739,252
748,7977,336
748,19342,204
748,19343,205
748,26275,235
748,21646,252
748,8418,210
748,8419,348
748,89,263
748,90,118
748,8761,210
748,18244,226
748,18245,241
748,18246,235
748,14083,225
748,14084,227
748,21644,210
748,21645,210
748,7979,207
748,16590,349
748,12017,225
748,20107,226
748,11553,254
748,10970,210
748,10971,210
748,5296,195
748,5297,195
748,5298,336
748,5299,338
748,9153,207
748,13794,235
748,13795,336
748,586,482
748,19402,214
748,25546,226
748,6450,349
748,8738,330
748,863,180
748,864,180
1202,1486,108
1202,1487,40
1202,1488,21
1202,1485,69
1203,1487,15
1203,1488,35
1203,1483,120
1203,1485,119
1204,1487,137
1204,1488,129
1204,1485,44
1205,1486,44
1205,1487,104
1205,1488,91
1743,2644,54
1743,23979,235
1743,23880,139
1743,23978,162
1743,23883,27
1743,23980,152
1743,23981,242
1743,23982,54
1743,2642,129
1743,2643,242
1743,2671,129
1743,2672,242
1743,2673,54
1743,23983,27
1207,1486,144
1207,1487,18
1207,1488,15
1207,1485,107
1208,1481,144
1209,1482,144
1210,1480,75
25124,25043,40
19320,20958,80
19320,20956,141
19320,11193,160
19320,11194,80
19320,11195,248
19320,11196,141
25809,25299,19
25809,21812,19
25809,21896,38
25809,21897,19
4580,9118,499
4580,7638,15
4580,4064,446
4580,640,223
4580,6337,15
4580,9158,15
4580,962,454
4580,164,223
4580,4054,446
4580,961,461
4580,8107,499
4580,13805,499
4580,11847,454
4580,6116,454
4580,11494,499
25128,412,316
25128,25039,72
25128,826,316
25128,25181,144
25128,25180,125
1749,23907,27
25811,22029,196
25811,22008,113
25811,21556,119
25811,21557,119
25811,21496,119
25811,21953,113
25811,21502,119
25811,21711,113
25811,22028,113
25811,21901,37
25811,21900,37
25811,21712,122
1750,23906,27
25130,412,319
25130,826,319
26517,2110,72
26517,2060,72
26517,2492,144
26517,2473,72
26517,2018,72
1751,23909,22
15844,8554,87
15844,8549,33
15844,83,205
15844,25728,34
15844,25729,108
15844,25730,95
15844,743,205
15845,8554,63
15845,8549,57
15845,83,210
15845,25728,57
15845,25729,131
15845,25730,115
15845,743,210
15852,23820,20
15852,23821,141
15852,23819,39
15862,8554,87
15862,8549,33
15862,83,205
15862,25728,34
15862,25729,108
15862,25730,95
15862,743,205
15863,8554,63
15863,8549,57
15863,83,210
15863,25728,57
15863,25729,131
15863,25730,115
15863,743,210
1283,1427,82
1283,1430,46
1284,14653,99
1284,14654,117
1284,14711,99
1284,1429,84
1285,14653,25
1285,14654,44
1285,1428,73
1285,1429,9
1285,14711,25
15882,17059,62
15882,17307,36
15882,17308,62
15882,17058,36
1288,1489,75
15884,17060,100
15884,17310,27
15884,17309,62
15886,17311,6
15886,17312,16
15887,17311,15
15887,17312,8
5274,11392,123
2761,17614,27
2761,18882,27
2761,18450,27
25139,15493,87
25139,8847,27
25139,8848,54
25139,1051,27
25139,25164,165
25139,8351,83
1289,1391,53
1289,1432,144
1290,1391,92
1291,1393,28
1292,1392,28
1293,1394,8
1293,1395,87
1294,1394,90
1294,1395,19
25141,15493,54
25141,25163,282
25141,8343,143
25141,8847,126
25141,8848,140
25141,1051,126
25141,1052,140
25141,25164,139
25141,8351,69
1303,11378,18
1303,19244,18
1303,1331,36
1303,1332,39
1303,1391,62
1303,252,197
1303,1372,23
1303,1373,39
1303,1585,39
1303,1432,39
1303,19245,84
1303,599,197
1303,1584,82
1303,1289,116
1303,1290,39
1304,11378,39
1304,19244,39
1304,1331,39
1304,1332,78
1304,1391,92
1304,252,205
1304,1372,56
1304,1585,112
1304,1432,78
1304,19245,84
1304,599,205
1304,1584,113
1304,1289,144
1304,1290,78
1305,1291,56
1305,1292,28
1305,1375,28
1305,11379,56
1305,11340,80
1305,1334,28
1305,19282,80
1305,1333,56
1305,1392,56
1305,1393,28
1306,1291,28
1306,11379,28
1306,1374,28
1306,1292,56
1306,1333,28
1306,1334,56
1306,19282,50
1306,11340,50
1306,1392,28
1306,1393,56
1307,1394,16
1307,1395,84
1307,1293,8
1307,1294,90
1307,11380,168
1307,1377,84
1307,11339,84
1307,1335,168
1307,1336,84
1308,1394,84
1308,1395,38
1308,1293,87
1308,1294,19
1308,1376,84
1308,11339,168
1308,1335,84
1308,11380,84
1308,1336,168
1309,11338,61
1309,1396,122
1309,1397,61
1309,1337,122
1309,1338,61
1310,1397,122
1310,1396,61
1310,11381,61
1310,1337,61
1310,1338,122
1311,11256,89
1311,11257,58
1311,11382,116
1311,3963,58
1311,3964,89
1311,1339,42
1311,1340,21
1311,1398,58
1311,1399,89
1311,11337,21
1311,26461,89
1311,26460,58
1312,11256,73
1312,11257,46
1312,11382,21
1312,11337,92
1312,3963,46
1312,3964,73
1312,1339,21
1312,1340,42
1312,1398,46
1312,1399,73
1312,26460,46
1312,26461,73
1313,1341,74
1313,1342,37
1313,11336,37
1314,1341,37
1314,1342,74
1314,11383,37
1315,1343,286
1315,1344,143
1315,11335,143
1316,1343,143
1316,1344,286
1316,11384,143
1316,5257,143
1316,5258,143
1316,5290,143
1316,5291,143
1316,11335,286
1317,11334,29
1317,5255,29
1317,1345,58
1317,1346,29
1317,5288,29
1317,11385,58
1318,11334,58
1318,5256,29
1318,1345,29
1318,11385,29
1318,5289,29
1318,1346,58
26513,2059,16
26513,2471,16
26513,2472,32
26513,2017,16
26513,2109,16
1320,11386,35
1320,11333,70
1320,5254,35
1320,5287,35
1320,1347,35
1320,1348,70
1321,14843,74
1321,4778,74
1321,11387,38
1321,4692,74
1321,12387,74
1321,5251,19
1321,11332,19
1321,5284,19
1321,5285,148
1321,5252,148
1321,1349,38
1321,1350,19
1321,1351,154
1321,4740,74
1321,22325,74
1322,14843,85
1322,4751,243
1322,11387,19
1322,11388,243
1322,4691,243
1322,4692,85
1322,12387,85
1322,4690,254
1322,11331,254
1322,11332,38
1322,22330,135
1322,5285,19
1322,5283,243
1322,5249,254
1322,22325,85
1322,5250,243
1322,4777,267
1322,4778,85
1322,5282,254
1322,4739,243
1322,22211,135
1322,22249,135
1322,12386,254
1322,4738,254
1322,5251,170
1322,5252,19
1322,5284,170
1322,1349,19
1322,1350,38
1322,1351,135
1322,4740,85
1323,4751,72
1323,11387,262
1323,4690,36
1323,4691,72
1323,12386,36
1323,4738,36
1323,5282,36
1323,11332,243
1323,5284,243
1323,14803,36
1323,5283,72
1323,4777,48
1323,22330,108
1323,11331,36
1323,4739,72
1323,22211,108
1323,22249,108
1323,5249,36
1323,5250,72
1323,5251,243
1323,1349,262
1323,1350,243
1323,1351,108
1323,11388,72
1324,1350,254
1324,4751,36
1324,11387,273
1324,11388,36
1324,4691,36
1324,12386,72
1324,5282,72
1324,22249,119
1324,5284,254
1324,11332,254
1324,14802,36
1324,4777,13
1324,22330,119
1324,11331,26
1324,4739,36
1324,22211,119
1324,5283,36
1324,5249,72
1324,5250,36
1324,5251,254
1324,1349,273
1324,4738,72
1324,1351,119
1324,4690,72
1325,4776,126
1325,12385,122
1325,4688,122
1325,4689,102
1325,11389,102
1325,5247,122
1325,5248,102
1325,5280,122
1325,11330,122
1325,4752,102
1325,4736,122
1325,4737,102
1325,14804,139
1325,5281,102
1326,1350,373
1326,4751,130
1326,11387,392
1326,4690,128
1326,4691,130
1326,12386,128
1326,5282,128
1326,11332,373
1326,5284,373
1326,14802,130
1326,14803,128
1326,22249,238
1326,4777,122
1326,22330,238
1326,11331,128
1326,4739,130
1326,22211,238
1326,5283,130
1326,5249,128
1326,5250,130
1326,5251,373
1326,1349,392
1326,4738,128
1326,1351,238
1326,11388,130
1329,4687,120
1329,4735,120
1329,11390,120
1329,4753,120
1329,5246,120
1329,5279,120
1329,11329,189
1330,4687,112
1330,4735,112
1330,11390,112
1330,4753,112
1330,5246,112
1330,5279,112
1330,11329,181
1331,252,197
1331,1432,39
1331,599,197
1331,1391,62
1331,1289,116
1331,1290,39
1332,252,205
1332,1432,288
1332,599,205
1332,1391,92
1332,1289,144
1332,1290,410
1333,1292,28
1333,1392,56
1333,1393,28
1334,1291,28
1334,1392,28
1334,1393,56
1335,1394,16
1335,1395,84
1335,1293,8
1335,1294,90
1336,1394,84
1336,1395,38
1336,1293,87
1336,1294,19
1337,1397,61
1338,1396,61
1339,11256,89
1339,11257,58
1339,1398,58
1339,1399,89
1340,11256,73
1340,11257,46
1340,1398,46
1340,1399,73
1354,1410,137
1354,1412,56
1354,1413,24
1355,1412,80
1355,1413,61
1356,1410,68
1357,1411,68
1357,1413,115
1358,1408,59
1359,1409,59
19325,16206,82
19325,16207,80
19325,1950,80
19325,16169,82
19325,16170,80
19325,1949,82
19325,5028,41
19325,5029,80
1368,14652,28
1370,14653,99
1370,14654,117
1370,1428,146
1370,1429,84
1370,14711,99
1370,1285,73
1371,14653,15
1371,14654,27
1371,1428,89
1371,1429,10
1371,14711,15
1371,1284,89
1371,1285,17
1372,11378,41
1372,19244,41
1372,1331,23
1372,1332,56
1372,1391,38
1372,252,191
1372,1585,56
1372,1432,56
1372,19245,107
1372,599,191
1372,1584,59
1372,1289,91
1372,1290,56
1373,11378,39
1373,19244,39
1373,1331,39
1373,1332,78
1373,1391,92
1373,252,205
1373,1432,78
1373,19245,84
1373,599,205
1373,1584,113
1373,1289,144
1373,1290,78
2764,18879,30
2764,18447,30
2764,17611,30
2764,17557,16
2764,18401,16
1375,1291,28
1375,11379,28
1375,1292,56
1375,1333,28
1375,1334,56
1375,19282,50
1375,11340,50
1375,1392,28
1375,1393,56
1376,1394,16
1376,1395,84
1376,1293,8
1376,1294,90
1376,11339,84
1376,1335,168
1376,1336,84
1377,1394,84
1377,1395,38
1377,1293,87
1377,1294,19
1377,1335,84
1377,11380,84
1377,1336,168
24526,22790,9
24526,22791,63
24526,23314,9
24526,23315,63
24526,23062,9
2225,2485,20
2225,2484,62
2225,2124,31
2225,2170,31
1380,3977,14
1380,11259,14
1380,11318,28
1381,3961,33
1381,11259,33
1381,3977,33
1381,11318,33
18162,17311,12
18162,17312,21
18162,15886,6
18162,15887,15
24533,22964,138
1528,1550,46
1528,1551,61
21279,11295,89
19326,16206,80
19326,1949,80
19326,1950,130
19326,16169,80
19326,16170,130
19326,16207,130
19326,5028,65
2103,12898,20
2103,12899,20
10996,2963,139
10996,2948,139
10996,26560,139
10996,2893,126
10996,2921,126
18166,15882,61
18166,15883,91
18166,17058,39
18166,17307,39
18166,17308,67
18166,17059,67
7998,5715,102
7998,5716,67
7998,12628,30
14838,14749,142
14838,14860,284
14838,14861,142
14838,14706,142
14838,14644,142
14838,14645,284
18167,15880,35
18167,15881,9
18168,15880,32
18168,15881,50
19327,16174,134
19327,16209,55
19327,12934,128
19327,16211,134
19327,1954,134
19327,16172,55
19327,1952,55
24566,14108,74
24566,14109,148
24566,26074,74
24566,26075,148
24566,25412,74
24566,25413,148
24566,21664,74
24567,14108,148
24567,14109,74
24567,26074,148
24567,26075,74
24567,25412,148
24567,25413,74
24567,21663,74
24536,12837,36
24536,12784,36
24536,12577,75
24536,12578,75
24536,17940,41
24536,17941,41
24536,12732,74
24536,11161,74
24536,17942,41
24536,12731,36
24536,12785,74
24537,12837,45
24537,12784,45
24537,12577,69
24537,12578,69
24537,17940,53
24537,17941,53
24537,17942,53
24537,11161,90
24537,12732,138
24537,12731,45
24537,12785,138
24541,5174,143
24541,11092,143
24541,11093,161
24542,12738,116
24542,5173,85
24542,5174,100
24542,12791,116
24542,11092,100
24542,11093,85
24542,12790,115
24542,12737,115
24542,12840,115
24543,12738,141
24543,5173,98
24543,5174,108
24543,12791,141
24543,11092,108
24543,11093,98
24543,12790,144
24543,12737,144
24543,12840,144
24544,12738,22
24544,12791,22
24545,12790,22
24545,12840,22
24545,12737,22
24571,25333,112
24571,21667,56
24571,25336,56
24571,25337,56
24571,25408,112
24571,25409,56
24571,25335,56
24571,25334,112
24571,26071,56
24571,26070,112
24571,25332,112
24558,12797,30
24558,12744,30
24559,12843,30
24559,12796,30
24559,12743,30
24572,26069,74
24572,25406,37
24572,25407,74
24572,21670,37
24572,16394,74
24572,16430,37
24572,16322,37
24572,14104,37
24572,14105,74
24572,16321,74
24572,26068,37
2228,2119,49
2228,2481,49
2228,2165,49
2228,2490,98
10449,20494,94
10449,20457,80
10449,9590,33
10449,9591,45
10449,21428,33
10449,21429,45
24575,16323,84
24575,25405,84
24575,16429,168
24575,21671,84
24575,16324,168
24575,14102,168
24575,16395,84
24575,14103,84
24575,25404,168
24575,26067,84
24575,26066,168
19329,16174,76
19329,16208,128
19329,1951,128
19329,12934,152
19329,16211,76
19329,1954,76
19329,16171,128
18180,23826,27
24577,16325,18
24577,16326,11
24577,26064,36
24577,16396,18
24577,26065,18
24577,25402,36
24577,25403,18
24577,16403,53
24577,21673,18
24577,14100,36
24577,14101,18
24577,16428,11
24577,13243,54
24577,13244,45
19899,8412,62
19899,23017,62
19899,23018,31
19899,24953,477
19899,24938,62
19899,24939,58
19899,173,198
19899,17166,31
19899,17167,116
24578,21676,45
24578,16397,90
24579,21675,45
24579,16397,45
16479,23051,67
16479,25394,134
16479,128,207
16479,668,207
16479,15727,101
16479,15728,486
16479,19,207
16479,847,207
16479,848,207
16479,15704,67
16479,22975,424
16479,8117,411
16479,8118,424
16479,806,207
24580,21678,59
24580,16398,118
19330,12937,139
19330,12932,128
24581,21677,59
24581,16398,59
26518,23693,120
21284,11296,57
21284,11295,72
15382,7418,63
15382,7419,54
24585,21208,53
24585,13246,43
24585,13247,132
24585,21209,53
24585,21681,66
24585,16400,66
24872,16565,46
24872,16564,23
24872,9091,66
24872,9092,27
24872,25560,23
24872,11463,27
24872,16607,23
24872,11464,66
7081,9118,141
7081,7638,476
7081,4064,461
7081,640,238
7081,6337,476
7081,9158,476
7081,8107,141
7081,164,238
7081,4054,461
7081,961,192
7081,962,96
7081,13805,141
7081,11847,96
7081,6116,96
7081,11494,141
24874,16605,54
24874,16566,31
24874,16567,62
24874,25558,31
24875,16569,106
24876,16568,12
24877,15686,79
24877,11475,134
24877,11476,168
24877,11477,136
24877,11478,410
24877,11479,375
24877,19343,174
24877,19342,67
24877,25546,134
24877,741,366
24877,750,226
24877,11438,374
24877,11439,263
24877,81,366
24877,5532,238
24877,5533,270
24877,5534,145
24877,5535,200
24877,90,226
24877,11440,168
24877,7979,214
24877,5297,174
24877,16591,316
24877,16593,134
24877,8418,162
24877,7622,95
24877,7623,95
24877,7624,398
24877,7625,400
24877,11553,290
24877,6321,96
24877,10970,162
24877,10971,162
24877,5296,174
24877,239,520
24877,6322,96
24877,14313,609
24877,14315,162
24877,9153,207
24877,14317,200
24877,13795,372
24877,25544,316
24877,14316,162
24877,586,520
24877,13793,134
24877,19402,240
24877,13794,136
24877,863,226
24877,864,226
24877,9154,398
24877,12017,145
24878,13792,185
24878,7978,36
24878,11473,103
24878,7980,83
24878,25548,103
24878,16594,83
24878,16595,103
24878,11441,179
24878,25545,72
24878,16592,72
24878,25547,83
24878,11474,83
24588,21683,22
24588,13248,22
24588,13249,44
24588,16402,44
1428,14653,99
1428,14654,117
1428,14711,99
1429,14653,14
