from,to,time
23285,711,237
23285,9142,27
23285,25185,48
23285,9145,48
23285,5717,27
25116,8648,135
25799,25282,82
25799,21795,82
25799,21796,96
25799,25283,96
25799,12980,55
25799,12981,36
25799,15371,82
25799,15372,96
25799,13890,82
25799,13893,96
25118,25052,144
25118,8692,86
25118,17336,144
25118,17337,91
25118,2692,91
25118,2693,144
25118,8693,80
25118,25053,91
25118,8648,98
25118,2748,144
24135,23835,45
24135,24163,45
24135,24162,54
25119,17334,137
25119,17336,57
25119,8692,55
25119,8693,45
25119,2695,137
25119,8648,135
25119,25050,137
25119,25052,57
25119,2693,57
25119,8653,133
25119,2747,137
25119,2748,57
25802,12976,33
25802,12977,33
25802,21909,14
25802,21910,14
25802,25287,14
25802,13277,14
25802,13278,14
25802,13678,22
25802,21799,16
25802,21800,14
25802,21961,14
25802,21962,14
25802,25286,16
25802,21869,11
25802,21870,11
25802,13657,14
25802,13690,22
10696,9988,90
10696,9989,106
10696,9932,90
10696,9933,106
10696,10076,90
10696,10077,106
1741,23978,85
1741,23981,15
1741,606,211
1741,23976,136
1741,23942,136
1741,23943,143
1741,23880,93
1741,23881,9
1741,194,211
1741,23979,43
1741,23980,95
1741,23945,23
1741,23977,143
1741,23944,88
1741,2641,136
1741,2670,136
1741,2671,92
1741,2672,15
1741,2642,92
1741,2643,15
25803,25306,90
25803,21819,90
25803,22013,90
25803,21960,90
748,6268,253
748,6269,247
748,8367,252
748,18244,226
748,4572,215
748,26273,226
748,11475,226
748,11476,227
748,11477,235
748,5150,225
748,19343,205
748,15687,205
748,15686,214
748,19342,204
748,25546,226
748,5535,252
748,5683,226
748,26274,241
748,6294,247
748,6410,254
748,6412,226
748,15735,200
748,11886,226
748,749,253
748,750,108
748,89,263
748,741,480
748,8739,252
748,25544,254
748,5703,249
748,81,480
748,11439,254
748,11440,227
748,21646,252
748,8418,210
748,5533,215
748,6321,186
748,6322,186
748,90,118
748,8761,210
748,14317,252
748,18245,241
748,18246,235
748,14083,225
748,14084,227
748,21644,210
748,21645,210
748,7979,207
748,16591,254
748,5532,214
748,12017,225
748,4639,215
748,24877,226
748,26275,235
748,7622,187
748,7623,187
748,20107,226
748,11553,254
748,5534,225
748,10970,210
748,10971,210
748,5296,195
748,5297,195
748,5107,214
748,5108,254
748,5109,252
748,14315,210
748,9153,207
748,13794,235
748,20108,241
748,20109,235
748,13793,226
748,14316,210
748,19402,214
748,14009,193
748,14010,193
748,14011,254
748,14012,252
748,863,180
748,864,180
748,16593,226
1202,1486,108
1202,1487,40
1202,1488,21
1202,1485,69
1203,1487,15
1203,1488,35
1203,1483,120
1203,1485,119
1204,1487,137
1204,1488,129
1204,1485,44
1205,1486,44
1205,1487,104
1205,1488,91
749,15686,214
749,15687,205
749,8367,252
749,11475,226
749,11476,227
749,11477,235
749,19343,205
749,19342,204
749,25546,226
749,81,480
749,741,480
749,750,139
749,5683,226
749,5703,249
749,15735,200
749,11439,254
749,10970,210
749,24877,226
749,5532,214
749,5533,215
749,6321,186
749,5535,252
749,90,131
749,11440,227
749,18244,226
749,18245,241
749,18246,235
749,14083,225
749,14084,227
749,7979,207
749,16591,254
749,16593,226
749,8418,210
749,7622,187
749,7623,187
749,11553,254
749,5534,225
749,12017,225
749,10971,210
749,5296,195
749,5297,195
749,6322,186
749,14315,210
749,14316,210
749,14317,252
749,25544,254
749,9153,207
749,13793,226
749,19402,214
749,13794,235
749,863,180
749,864,180
2098,12904,21
1208,1481,144
1209,1482,144
1210,1480,75
25124,25043,40
19320,20956,141
19320,11194,80
19320,20958,80
19320,11196,141
23257,422,214
23257,376,214
23257,377,214
23257,423,214
23257,15701,63
25127,25039,139
25127,25042,54
4580,640,223
4580,6337,15
4580,9158,15
4580,164,223
4580,7638,15
25810,21899,47
25810,25301,47
25810,21814,47
1749,23907,27
25129,25040,72
25129,25041,139
25129,25181,72
25129,25180,83
1750,23906,27
25812,21557,100
25812,21502,100
25812,21496,100
25812,21556,100
26517,2110,72
26517,2060,72
26517,2473,72
26517,2018,72
1751,23909,22
15844,8554,87
15844,25730,95
15844,83,205
15844,25728,34
15844,25729,108
15844,8549,33
15844,743,205
15845,8554,63
15845,25730,115
15845,83,210
15845,25728,57
15845,25729,131
15845,8549,57
15845,743,210
15852,23820,20
15852,23821,141
15852,23819,39
15862,8554,87
15862,25730,95
15862,83,205
15862,25728,34
15862,25729,108
15862,8549,33
15862,743,205
15863,8554,63
15863,25730,115
15863,83,210
15863,25728,57
15863,25729,131
15863,8549,57
15863,743,210
1283,1427,82
1283,1430,46
1284,14653,99
1284,14654,117
1284,14711,99
1284,1429,84
1285,14653,25
1285,14654,44
1285,1428,73
1285,1429,9
1285,14711,25
15882,17308,62
15882,17307,36
15882,17058,36
15882,17059,62
1288,1489,75
15884,17060,100
15884,17310,27
15884,17309,62
15886,17311,6
15886,17312,16
15887,17311,15
15887,17312,8
5274,11392,123
20761,23598,36
20761,23494,21
20761,23495,36
20761,2351,112
20761,2352,124
25821,12976,18
25821,12977,18
25821,21909,35
25821,21910,35
25821,25287,35
25821,13277,11
25821,13278,11
25821,13678,10
25821,21799,40
25821,21800,35
25821,21961,35
25821,21962,35
25821,25286,40
25821,21869,25
25821,21870,25
25821,13657,11
25821,13690,10
1289,1391,53
1289,1432,144
1290,1391,92
1291,1393,28
1292,1392,28
1293,1394,8
1293,1395,87
1294,1394,90
1294,1395,19
20887,26342,137
20887,18072,144
20887,18073,136
20887,26339,144
20887,18075,137
20887,16840,137
20887,16842,136
20887,16843,144
20887,26340,136
1525,1218,25
23290,12631,48
23290,11572,48
23290,25853,48
23290,9161,48
23290,9162,92
23290,11571,92
23290,12630,92
25823,705,257
25823,9159,69
25823,9160,69
25823,5713,96
25823,5714,96
25823,104,257
21276,6649,18
1303,11378,18
1303,19244,18
1303,1332,39
1303,1391,62
1303,252,197
1303,1372,23
1303,1373,39
1303,1289,116
1303,1432,39
1303,19245,84
1303,599,197
1303,1584,82
1303,1585,39
1303,1290,39
1304,252,205
1304,1372,56
1304,19244,39
1304,19245,84
1304,1331,39
1304,11378,39
1304,599,205
1304,1391,92
1304,1289,144
1304,1584,113
1305,1292,28
1305,1375,28
1305,11340,80
1305,1334,28
1305,19282,80
1305,1393,28
1306,1291,28
1306,11379,28
1306,1374,28
1306,1333,28
1306,19282,50
1306,11340,50
1306,1392,28
1307,1395,84
1307,1293,8
1307,1294,90
1307,1377,84
1307,11339,84
1307,1336,84
1308,1394,84
1308,1293,87
1308,1294,19
1308,1376,84
1308,1335,84
1308,11380,84
1309,11338,61
1309,1397,61
1309,1338,61
1310,1396,61
1310,11381,61
1310,1337,61
1311,11256,89
1311,1340,21
1311,1398,58
1311,1399,89
1311,11257,58
1311,26461,89
1311,11337,21
1311,3963,58
1311,3964,89
1311,26460,58
1312,1339,21
1312,11256,73
1312,1398,46
1312,1399,73
1312,11257,46
1312,26461,73
1312,11382,21
1312,3963,46
1312,3964,73
1312,26460,46
1313,1342,37
1313,11336,37
1314,1341,37
1314,11383,37
1315,1344,143
1315,11335,143
1316,1343,143
1316,11384,143
1316,5257,143
1316,5258,143
1316,5290,143
1316,5291,143
1317,5288,29
1317,11334,29
1317,5255,29
1317,1346,29
1318,5289,29
1318,5256,29
1318,1345,29
1318,11385,29
26513,2059,16
26513,2471,16
26513,2017,16
26513,2109,16
1320,1347,35
1320,11386,35
1320,5254,35
1320,5287,35
1321,5251,19
1321,11332,19
1321,4778,74
1321,14843,74
1321,5284,19
1321,1350,19
1321,4692,74
1321,4740,74
1321,22325,74
1321,12387,74
1322,14843,85
1322,4778,85
1322,11387,19
1322,4692,85
1322,22211,135
1322,12387,85
1322,22249,135
1322,5252,19
1322,22330,135
1322,5285,19
1322,1349,19
1322,1351,135
1322,4740,85
1322,22325,85
1323,4777,48
1323,22330,108
1323,11331,36
1323,12386,36
1323,4690,36
1323,22211,108
1323,5249,36
1323,5282,36
1323,22249,108
1323,14803,36
1323,4738,36
1323,1351,108
1324,4777,13
1324,22330,119
1324,4751,36
1324,4739,36
1324,11388,36
1324,4691,36
1324,22211,119
1324,22249,119
1324,5250,36
1324,5283,36
1324,14802,36
1324,1351,119
1325,11330,122
1325,12385,122
1325,4776,126
1325,4688,122
1325,4752,102
1325,11389,102
1325,5247,122
1325,5248,102
1325,5280,122
1325,5281,102
1325,4689,102
1325,4736,122
1325,4737,102
1325,14804,139
1326,4777,122
1326,11331,128
1326,4751,130
1326,4690,128
1326,4691,130
1326,12386,128
1326,5249,128
1326,5250,130
1326,5282,128
1326,5283,130
1326,14802,130
1326,14803,128
1326,4738,128
1326,4739,130
1326,11388,130
1526,1217,25
1328,5281,139
1328,4752,139
1328,4689,139
1328,4737,139
1328,11389,139
1328,5248,139
1329,4687,120
1329,4735,120
1329,11390,120
1329,4753,120
1329,5246,120
1329,5279,120
1330,4687,112
1330,4735,112
1330,11390,112
1330,4753,112
1330,5246,112
1330,5279,112
1331,252,197
1331,1432,39
1331,599,197
1331,1391,62
1331,1289,116
1331,1290,39
1332,252,205
1332,599,205
1332,1391,92
1332,1289,144
1333,1292,28
1333,1393,28
1334,1291,28
1334,1392,28
1335,1395,84
1335,1293,8
1335,1294,90
1336,1394,84
1336,1293,87
1336,1294,19
1337,1397,61
1338,1396,61
1339,11256,89
1339,11257,58
1339,1398,58
1339,1399,89
1340,11256,73
1340,11257,46
1340,1398,46
1340,1399,73
5286,1347,35
5286,11386,35
1355,1412,80
1355,1413,61
1356,1410,68
1357,1411,68
1357,1413,115
1358,1408,59
1359,1409,59
18159,17313,34
19325,16207,80
19325,1950,80
19325,16170,80
19325,5028,41
19325,5029,80
19847,5713,81
19847,5714,81
1368,14652,28
1370,14653,99
1370,14654,117
1370,14711,99
1370,1429,84
1370,1285,73
1371,14653,15
1371,14654,27
1371,1428,89
1371,1429,10
1371,14711,15
1371,1284,89
1371,1285,17
1372,11378,41
1372,19244,41
1372,1331,23
1372,1332,56
1372,1391,38
1372,252,191
1372,1289,91
1372,1432,56
1372,19245,107
1372,599,191
1372,1584,59
1372,1585,56
1372,1290,56
1373,252,205
1373,11378,39
1373,19244,39
1373,19245,84
1373,1331,39
1373,599,205
1373,1391,92
1373,1289,144
1373,1584,113
2764,18447,30
2764,18401,16
2764,17611,30
2764,18879,30
2764,17557,16
1375,1291,28
1375,11379,28
1375,1333,28
1375,19282,50
1375,11340,50
1375,1392,28
1376,1395,84
1376,1293,8
1376,1294,90
1376,1336,84
1376,11339,84
1377,1394,84
1377,1293,87
1377,1294,19
1377,1335,84
1377,11380,84
24526,22790,9
24526,22791,63
24526,23314,9
24526,23315,63
24526,23062,9
2225,2485,20
2225,2170,31
2225,2124,31
1380,3977,14
1380,11259,14
1381,3961,33
1381,11259,33
1381,11318,33
1381,3977,33
18162,17312,21
18162,15886,6
18162,15887,15
19522,398,247
19522,444,247
24533,22964,138
23293,25822,89
23293,25823,89
23293,19733,90
23293,104,232
23293,11573,90
23293,12632,90
23293,19677,90
23293,705,232
23293,22375,66
23293,25854,90
23293,9159,61
23293,9160,61
23293,22374,58
23293,5713,89
23293,5714,89
19326,16206,80
19326,1949,80
19326,16169,80
19326,5028,65
23205,20696,21
23205,23322,21
23205,22795,21
18432,17505,27
18166,15882,61
18166,15883,91
18166,17308,67
18166,17307,39
18166,17058,39
18166,17059,67
2226,2487,87
18167,15880,35
18167,15881,9
18168,15880,32
18168,15881,50
18169,15878,101
18169,15879,84
19327,16174,134
19327,16209,55
19327,12934,128
19327,16211,134
19327,1954,134
19327,16172,55
19327,1952,55
24566,25412,74
24566,14108,74
24566,26074,74
24566,21664,74
23081,20385,36
23081,20386,47
24567,25413,74
24567,14109,74
24567,21663,74
24567,26075,74
24536,12837,36
24536,17941,41
24536,12577,75
24536,12578,75
24536,17940,41
24536,12731,36
24536,12732,74
24536,11161,74
24536,17942,41
24536,12784,36
24536,12785,74
24537,12837,45
24537,17941,53
24537,12577,69
24537,12578,69
24537,17940,53
24537,12731,45
24537,17942,53
24537,12784,45
22107,1125,21
24541,5174,143
24541,11092,143
24542,12738,116
24542,5173,85
24542,5174,100
24542,12791,116
24542,11092,100
24542,11093,85
24542,12790,115
24542,12840,115
24542,12737,115
24543,12738,141
24543,5173,98
24543,5174,108
24543,12791,141
24543,11092,108
24543,11093,98
24543,12790,144
24543,12840,144
24543,12737,144
24544,12738,22
24544,12791,22
24545,12790,22
24545,12840,22
24545,12737,22
24570,26070,56
24570,21668,56
24570,25408,56
24570,25332,56
24570,25333,56
24570,25334,56
7759,20199,234
7759,20169,227
7759,20170,204
7759,7766,199
7759,7767,199
7759,7768,204
7759,20198,210
24558,12797,30
24558,12744,30
24559,12843,30
24559,12796,30
24559,12743,30
24572,25406,37
24572,21670,37
24572,14104,37
24572,26068,37
24572,16430,37
24572,16322,37
2228,2119,49
2228,2481,49
2228,2165,49
24573,26069,37
24573,21669,37
24573,25407,37
24573,16394,37
24573,14105,37
24573,16321,37
20883,16923,68
20883,7864,110
20883,7824,100
20883,7795,102
20883,16898,138
20883,18077,68
20883,17259,68
20883,7770,110
20883,7856,104
20883,7889,72
24574,25404,84
24574,16324,84
24574,21672,84
24574,14102,84
24574,16429,84
24574,26066,84
24575,16323,84
24575,25405,84
24575,21671,84
24575,16395,84
24575,14103,84
24575,26067,84
19329,16174,76
19329,16208,128
19329,1951,128
19329,16211,76
19329,1954,76
19329,16171,128
18180,23826,27
20303,5775,49
20303,11132,76
20303,5751,38
24577,16403,53
24577,16325,18
24577,16326,11
24577,21673,18
24577,26065,18
24577,14101,18
24577,16428,11
24577,16396,18
24577,25403,18
24577,13243,54
24577,13244,45
24578,21676,45
1532,21292,26
1532,21271,26
1532,21313,26
24579,21675,45
24579,16397,45
22732,9718,63
21283,11294,72
24915,1000,50
24580,21678,59
19330,12937,139
19330,12932,128
19848,9213,66
19848,9212,99
24581,21677,59
24581,16398,59
26518,23693,120
24585,21208,53
24585,13246,43
24585,21209,53
24585,21681,66
24585,16400,66
24872,16564,23
24872,9091,66
24872,9092,27
24872,25560,23
24872,16607,23
24872,11463,27
24872,11464,66
7081,640,238
7081,962,96
7081,6116,96
7081,164,238
7081,11847,96
24874,16605,54
24874,16566,31
24874,25558,31
24875,16569,106
24876,16568,12
24877,7623,95
24877,15686,79
24877,19342,67
24877,750,226
24877,7622,95
24877,863,226
24877,864,226
24877,6321,96
24877,6322,96
24877,90,226
24878,16594,83
24878,16595,103
24878,7978,36
24878,11473,103
24878,7980,83
24878,25547,83
24878,11474,83
24878,25548,103
18192,17046,102
18192,17047,107
18192,6912,18
18192,6913,17
1428,14653,99
1428,14654,117
1428,14711,99
1429,14653,14
1429,14654,33
1429,14711,14
18193,17046,87
18193,17047,89
18193,6912,23
18193,6913,2
19332,12196,61
19332,12197,137
19332,23710,26
19332,11187,137
19332,11188,61
19332,12930,26
23768,9176,22
23768,17033,22
20067,9018,113
20067,8792,113
20067,9761,143
20067,9764,63
20067,9899,113
20067,9835,93
20067,9836,63
20067,9763,93
17189,412,221
17189,826,221
17189,23035,114
9237,521,197
9237,301,197
18198,6918,31
18198,6919,34
23300,20202,58
23300,20302,89
23300,20307,58
23300,20277,92
23300,20278,58
23300,7935,58
23300,20375,89
23300,5768,47
23300,7381,58
23300,7382,36
23300,20161,89
23300,11133,42
23288,20432,104
23288,20434,67
23288,20435,36
23288,9163,67
23288,11569,36
23288,11570,67
23288,12629,67
23288,5715,84
23288,7999,36
23288,25850,36
23288,25851,67
23288,12628,36
23288,7996,104
23288,7998,67
23288,9164,36
4674,17895,92
4674,1276,75
4678,11394,23
4678,1279,23
4679,11324,23
4679,1280,23
4680,1277,53
4680,11393,53
4681,11325,53
4681,1278,53
4682,11392,123
4683,11391,57
4684,11327,57
4686,11390,69
4687,11329,69
4689,11330,23
4690,11388,36
4690,1351,119
4691,11331,36
4691,1351,108
4692,11387,74
4692,1349,74
4692,1350,85
4692,11332,85
4695,354,220
4695,17841,9
4695,462,220
4696,354,220
4696,17841,38
4696,1492,28
4696,462,220
4697,11326,123
4698,14670,9
4698,14671,9
4698,14721,78
4699,14670,74
4699,14671,88
4700,14720,23
4700,14668,23
4701,14669,23
4702,14719,123
4702,14666,123
4702,14667,124
4703,14719,128
4703,14666,128
4703,14667,132
4710,1265,105
4711,1264,14
4711,1265,94
4712,1266,91
4712,1267,105
4713,1266,72
4713,1267,85
1501,1548,71
1501,1549,49
4720,1270,41
4721,1271,41
4722,1269,45
4723,1268,11
4726,1261,100
4727,1261,66
4727,1260,127
4730,11392,123
4731,11391,57
4732,11327,57
1516,1484,23
1516,1206,18
1516,1483,89
1516,1203,143
4734,11390,69
4735,11329,69
4736,11389,23
1520,1288,75
1520,1480,75
1521,1288,98
1521,1480,98
1522,1288,55
1522,1480,55
1522,1489,112
1522,1210,112
4740,11387,74
4740,1349,74
4740,1350,85
4740,11332,85
1524,1572,43
1524,1573,47
4743,354,220
4743,17841,9
4743,462,220
4744,354,211
4744,17841,73
4744,1492,63
4744,462,211
4745,11326,104
4745,11392,66
4746,25390,11
4747,25347,45
1531,21292,36
1531,21271,9
1531,21313,36
4749,354,211
4749,17841,73
4749,1492,63
4749,462,211
13856,15399,41
13856,21320,102
13856,19557,81
13856,19558,102
13856,19560,140
13856,15329,41
13856,21264,81
13856,21299,102
4751,11331,36
4751,1351,108
4752,11330,23
4753,11329,69
7078,25516,95
7078,25517,49
7078,25330,98
7078,11594,52
7078,11595,108
7078,6168,61
7078,6169,52
7078,306,230
7078,9065,62
7078,25875,52
7078,528,255
7078,308,255
7078,4021,85
7078,6118,85
7078,11496,80
7078,21254,73
7078,25329,98
7078,526,230
7078,527,230
7078,4180,52
7078,18991,85
7078,307,230
7078,6210,61
7078,6211,52
7078,9064,62
7078,26176,52
7078,26178,49
7078,8110,89
7078,22982,97
7078,4066,85
7078,11803,62
7078,11804,45
7078,25876,108
7078,22981,34
7078,21715,75
7078,21716,75
7078,241,272
7078,242,272
7078,25331,98
7078,472,230
7078,588,272
7078,589,272
7078,859,230
7078,860,230
7078,365,230
7078,13807,62
7078,11705,34
7078,11706,108
7078,25515,52
7078,21255,73
7078,15147,49
4755,11326,104
4755,11392,66
13862,15432,44
13862,15378,44
4757,1261,66
4757,1260,127
13864,13575,53
13864,13576,37
13864,3807,53
13864,26427,37
13864,3779,53
13864,15342,39
13864,3694,37
13864,3695,53
13864,15412,39
13864,1710,53
13864,1711,37
13864,15311,22
13864,3763,37
13864,3764,53
13864,4853,53
13864,4854,37
13864,26426,53
4759,25390,11
4760,25347,45
4761,1271,41
1543,3660,10
1543,3729,10
1544,3796,15
1544,3663,15
1544,3824,15
1544,3732,15
1545,3662,15
1545,3731,15
1546,3823,99
1546,3795,99
1546,3734,99
1546,3733,97
1546,3664,97
1546,3665,99
1547,3823,99
1547,3795,99
1547,3734,99
1547,3733,101
1547,3664,101
1547,3665,99
4768,17895,92
4768,1276,75
4770,11394,23
4770,1279,23
4771,1277,53
4771,11393,53
1554,11280,138
1554,11281,83
1554,11282,48
20739,24714,64
20739,15786,138
20739,15787,137
20739,24640,64
20739,24641,64
20739,17855,64
20739,24772,64
4775,11390,56
4775,11329,13
1557,11280,24
1557,11281,81
1557,11282,108
4777,11331,13
4777,11388,48
4777,1351,132
4778,11387,74
4778,1349,74
4778,1350,85
4778,11332,85
1560,11274,35
4780,354,214
4780,17841,53
4780,1492,43
4780,462,214
1562,4873,62
1562,11272,30
1562,4872,78
1563,4873,93
1563,11273,30
1563,4872,80
13891,12978,126
13891,12979,119
13891,21798,104
13891,21797,45
13891,835,32
13891,836,32
13891,25284,45
13891,25285,104
13892,12978,126
13892,12979,119
13892,21798,104
13892,21797,45
13892,835,32
13892,836,32
13892,25284,45
13892,25285,104
13893,25282,36
13893,21795,36
13893,12981,117
13893,15371,36
13894,21794,26
13894,15370,26
13894,25281,26
13895,15368,13
13895,13356,101
13895,13357,122
13895,25278,71
13895,21791,71
13895,21792,13
13895,25279,13
13896,15376,59
13896,13381,35
13896,13358,59
13896,15367,35
1574,1213,66
1574,1214,80
1575,1213,40
1575,1214,54
1576,1211,18
1577,1212,18
1578,1478,63
1579,1478,64
1579,1479,25
13905,13365,21
13906,13363,27
13907,13361,64
13907,13362,86
13908,15363,13
13909,15361,11
1584,252,248
1584,11378,99
1584,19244,99
1584,1432,113
1584,1331,82
1584,1332,113
1584,599,248
1584,1391,20
1584,1289,33
1584,1290,113
1585,252,205
1585,11378,39
1585,19244,39
1585,19245,84
1585,1331,39
1585,599,205
1585,1391,92
1585,1289,144
13912,15425,25
13912,15355,25
13913,15423,11
13913,15353,11
18222,222,321
18222,569,321
13918,15413,43
13918,15343,43
1594,1854,107
1594,1855,51
1594,1808,107
1594,1835,81
1594,1696,51
1594,1697,81
1594,1668,51
1594,1669,81
1594,1779,107
1594,1780,51
1594,1809,51
1594,1910,81
1594,1883,107
1594,1884,51
1595,1696,127
1595,1668,127
1595,1780,127
1595,1855,127
1595,1809,127
1595,1884,127
1596,1856,85
1596,1810,85
1596,1671,95
1596,1781,85
1596,1699,95
1596,1885,85
1597,1698,95
1597,1834,95
1597,1670,95
1597,1909,95
13924,15334,38
13924,15306,38
13924,15404,38
1599,1673,125
1599,1700,125
1599,1701,125
1599,1672,125
13926,16147,104
13926,16100,104
13926,15304,55
13926,15400,55
13926,21318,104
13926,21265,55
13926,21266,125
13926,15330,55
13926,16101,125
13926,21297,104
13927,15398,41
13927,15303,41
13927,21320,141
13927,19557,116
13927,19558,141
13927,19560,129
13927,15328,41
13927,21264,116
13927,21299,141
13928,15302,36
13928,15396,36
13928,15326,36
1603,1887,79
1603,1858,79
1603,1907,46
1603,1812,79
1603,1783,79
1603,1832,46
1604,1887,72
1604,1858,72
1604,1907,54
1604,1812,72
1604,1783,72
1604,1832,54
13931,15392,80
13931,15322,80
13931,15299,80
13932,14448,141
13932,15320,36
13932,14450,102
